product_id,cost,competitor_price,demand_score,seasonality,rating,marketing_spend,price
PROD_0441,789.58,,81,12,3.1,936.46,1317.96
PROD_0442,311.93,342.13,26,4,1.9,1583.13,446.34
PROD_0443,309.1,427.69,84,2,4.0,1838.25,418.65
PROD_0444,653.98,703.32,25,6,2.9,1382.48,834.04
PROD_0445,758.85,849.68,77,2,2.2,523.33,407.85
PROD_0446,789.08,924.6,33,3,4.2,1235.32,1031.97
PROD_0447,607.63,769.92,89,8,3.8,1941.41,902.49
PROD_0448,313.48,388.93,72,3,4.7,1975.73,480.6
PROD_0449,85.13,93.13,69,2,1.7,1302.6,122.35
PROD_0450,626.17,720.98,6,6,3.6,1779.63,895.56
PROD_0451,455.56,516.4,23,3,2.0,440.68,630.61
PROD_0452,350.89,394.66,30,1,4.6,529.85,244.54
PROD_0453,726.96,867.91,78,12,1.4,1908.13,1075.46
PROD_0454,106.73,138.37,54,3,,313.71,155.81
PROD_0455,404.25,455.23,87,6,4.2,422.66,517.05
PROD_0456,28.86,34.0,11,3,2.4,870.07,36.86
PROD_0457,385.56,457.59,31,9,4.8,1199.69,480.57
PROD_0458,63.92,88.96,6,7,4.4,1227.44,272.75
PROD_0459,112.68,155.96,11,5,2.2,619.35,133.03
PROD_0460,111.67,148.53,77,2,1.0,1845.2,170.74
PROD_0461,526.38,597.23,12,9,2.2,1834.44,734.16
PROD_0462,601.92,646.34,66,5,2.1,814.53,1969.72
PROD_0463,475.03,551.47,53,7,4.6,896.87,693.33
PROD_0464,770.49,880.97,99,9,4.9,1419.87,1242.0
PROD_0465,312.4,383.34,36,4,1.3,1342.84,435.44
PROD_0466,242.86,321.1,17,9,2.9,795.48,283.85
PROD_0467,697.51,941.92,28,1,3.2,857.78,1024.96
PROD_0468,194.4,261.61,92,12,1.4,728.68,312.36
PROD_0469,771.31,906.98,22,6,2.5,509.0,957.31
PROD_0470,29.48,38.05,7,2,2.3,943.37,37.16
PROD_0471,776.51,900.35,15,8,3.1,1388.55,1019.13
PROD_0472,53.66,57.49,96,5,3.6,1496.84,85.11
PROD_0473,715.09,926.44,11,3,3.8,1568.8,333.08
PROD_0474,431.61,,24,2,1.5,780.73,523.83
PROD_0475,794.51,948.02,67,8,4.3,1541.04,1235.7
PROD_0476,77.56,90.38,30,7,3.7,62.71,91.4
PROD_0477,452.01,584.3,70,9,4.6,980.25,695.74
PROD_0478,776.06,1022.99,66,8,2.8,1598.11,1063.59
PROD_0479,428.02,494.97,61,11,4.6,1278.59,651.91
PROD_0480,510.93,681.62,78,4,4.5,974.42,661.56
PROD_0481,562.68,,41,2,2.8,1307.05,849.78
PROD_0482,374.54,451.78,82,2,2.5,1818.54,557.84
PROD_0483,509.5,664.61,51,2,4.7,1154.44,782.8
PROD_0484,475.77,614.94,44,11,3.9,1609.58,739.32
PROD_0485,722.9,1008.87,95,12,4.7,1962.45,1097.17
PROD_0486,55.45,62.59,13,6,4.2,1425.86,71.24
PROD_0487,239.15,306.55,90,7,3.4,1167.99,335.78
PROD_0488,761.32,961.84,12,12,1.5,123.1,1081.65
PROD_0489,714.41,978.94,82,6,2.2,780.23,1106.44
PROD_0490,375.41,414.73,9,2,4.9,1152.61,498.44
PROD_0491,503.7,661.43,85,4,2.3,1604.55,750.9
PROD_0492,236.36,295.19,48,3,1.4,904.3,357.07
PROD_0493,166.73,191.1,49,11,3.8,1922.11,237.35
PROD_0494,381.68,464.15,53,4,3.9,580.0,563.95
PROD_0495,295.61,344.93,56,5,2.1,1501.91,406.62
PROD_0496,475.25,595.38,40,7,2.2,867.11,662.44
PROD_0497,80.63,109.75,24,9,2.9,997.68,103.94
PROD_0498,780.03,974.46,98,11,1.1,1614.88,1172.29
PROD_0499,789.24,1003.21,72,2,4.2,627.62,985.47
PROD_0500,564.57,695.3,33,8,2.3,238.78,825.19
PROD_0501,438.16,467.91,23,3,4.4,1064.5,644.53
PROD_0502,261.43,295.81,77,9,4.2,1081.15,344.25
PROD_0503,654.76,800.25,54,10,3.6,1604.48,1010.8
PROD_0504,554.09,641.96,53,12,2.3,1938.22,840.61
PROD_0505,146.84,163.52,49,4,3.1,157.84,217.95
PROD_0506,730.52,895.95,78,3,2.8,1203.79,938.77
PROD_0507,661.58,769.41,78,10,2.4,1378.49,923.74
PROD_0508,760.84,867.62,80,6,4.4,1972.31,505.27
PROD_0509,586.06,710.54,49,10,2.9,1888.05,725.38
PROD_0510,498.46,546.64,60,9,4.3,1439.28,699.29
PROD_0511,346.23,475.97,90,7,1.4,1067.49,495.61
PROD_0512,747.53,1011.93,90,4,1.6,364.97,1022.21
PROD_0513,695.53,902.57,65,3,4.9,799.14,932.83
PROD_0514,55.27,60.09,32,10,3.4,1190.99,83.35
PROD_0515,40.57,53.61,79,4,3.0,1464.14,158.51
PROD_0516,313.64,418.02,21,3,3.1,1289.03,402.31
PROD_0517,652.23,860.11,18,12,1.9,1442.54,925.05
PROD_0518,790.08,861.09,94,3,3.9,886.85,1183.47
PROD_0519,137.33,175.14,60,12,1.3,1468.87,214.61
PROD_0520,483.42,648.76,13,9,3.3,330.3,682.79
PROD_0521,317.09,397.03,24,4,3.3,367.04,369.41
PROD_0522,776.53,991.04,30,9,4.7,367.52,513.98
PROD_0523,676.85,819.28,2,12,3.1,1787.19,1032.19
PROD_0524,673.9,832.29,83,10,1.5,198.27,1017.8
PROD_0525,385.58,409.5,25,5,3.3,1612.94,553.03
PROD_0526,343.56,437.57,50,7,1.4,505.46,1454.81
PROD_0527,233.26,251.57,14,5,1.8,963.44,300.79
PROD_0528,63.97,76.91,6,1,1.1,1836.12,44.2
PROD_0529,694.48,,76,2,3.1,1192.58,1046.19
PROD_0530,654.06,811.63,84,11,1.3,459.73,2844.74
PROD_0531,799.78,877.12,87,5,2.9,603.98,1042.31
PROD_0532,797.38,1030.27,30,6,,1844.87,1089.77
PROD_0533,453.24,602.01,30,7,3.9,882.93,627.3
PROD_0534,619.81,686.24,38,2,1.3,1194.62,829.23
PROD_0535,756.92,822.4,58,10,1.9,946.87,1025.96
PROD_0536,682.72,751.63,94,9,3.7,787.95,1021.09
PROD_0537,212.93,288.95,41,6,4.6,485.39,285.45
PROD_0538,371.42,458.66,94,2,1.1,1388.07,535.43
PROD_0539,120.74,146.53,57,2,4.2,1450.57,163.3
PROD_0540,764.16,830.91,36,3,3.2,586.03,987.56
PROD_0541,492.82,629.5,64,1,3.2,1588.57,735.86
PROD_0542,198.34,268.51,98,9,4.8,1716.34,295.98
PROD_0543,543.93,728.79,16,10,4.0,1845.32,776.73
PROD_0544,502.14,637.28,88,11,4.4,364.36,763.57
PROD_0545,299.37,322.22,78,4,2.4,642.65,443.6
PROD_0546,108.57,118.27,90,5,3.2,1727.69,156.58
PROD_0547,543.83,580.4,72,7,3.5,437.15,761.17
PROD_0548,425.84,485.51,14,1,2.3,56.76,587.44
PROD_0549,622.41,683.08,31,3,3.3,1748.11,437.64
PROD_0550,425.73,485.76,66,3,1.9,686.58,584.17
PROD_0551,684.7,811.21,68,2,1.6,858.27,979.28
PROD_0552,450.49,621.69,65,8,2.5,920.35,572.73
PROD_0553,457.53,578.15,55,5,4.0,1704.14,623.34
PROD_0554,703.79,944.66,84,1,4.7,708.89,1016.9
PROD_0555,334.72,434.67,78,12,2.8,1789.95,568.6
PROD_0556,124.53,135.66,40,2,3.6,1253.03,189.3
PROD_0557,42.45,55.51,25,1,1.4,1078.21,52.16
PROD_0558,609.01,698.1,25,6,,684.95,824.11
PROD_0559,503.84,641.74,3,9,3.3,525.24,573.02
PROD_0560,569.18,665.57,69,11,4.1,1266.91,465.41
PROD_0561,186.11,260.41,26,7,4.2,921.44,260.23
PROD_0562,126.37,144.34,40,5,2.0,1825.51,159.29
PROD_0563,31.34,35.97,38,12,3.1,1008.7,43.48
PROD_0564,293.46,403.72,38,3,4.8,1048.0,443.39
PROD_0565,480.14,508.28,68,12,1.4,862.61,757.87
PROD_0566,325.95,421.73,7,12,3.7,1589.06,1626.4
PROD_0567,361.23,471.0,94,8,4.8,878.44,579.81
PROD_0568,725.24,973.81,30,10,2.2,575.22,1002.37
PROD_0569,291.64,405.69,19,4,4.4,1730.96,360.35
PROD_0570,420.91,585.68,35,9,4.7,1213.82,584.12
PROD_0571,631.25,677.23,33,5,4.0,1203.44,850.53
PROD_0572,329.3,440.49,33,6,1.9,1241.1,423.75
PROD_0573,505.23,644.78,78,5,,1451.74,758.15
PROD_0574,692.64,884.21,38,10,1.1,660.48,910.88
PROD_0575,760.63,832.83,10,12,4.3,116.0,966.25
PROD_0576,134.72,172.11,57,11,4.4,1630.66,196.3
PROD_0577,742.74,1035.28,28,7,3.5,301.36,917.49
PROD_0578,403.85,552.93,78,7,2.4,1457.55,630.67
PROD_0579,221.43,266.54,100,1,1.3,210.51,318.26
PROD_0580,378.13,402.32,38,2,4.0,781.85,535.38
PROD_0581,784.43,923.11,16,7,3.9,172.9,1022.12
PROD_0582,404.24,541.38,21,8,4.7,1068.32,577.5
PROD_0583,276.43,358.12,92,4,3.9,1323.61,420.66
PROD_0584,514.05,622.4,97,6,4.3,384.29,761.41
PROD_0585,207.31,221.68,6,11,4.0,774.67,319.76
PROD_0586,79.17,94.96,41,12,3.5,1863.97,129.69
PROD_0587,120.53,146.34,15,10,2.7,912.66,178.74
PROD_0588,119.88,164.83,3,3,4.6,1614.96,166.04
PROD_0589,138.48,176.48,43,7,3.6,1858.01,206.16
PROD_0590,128.29,148.69,47,11,2.6,1949.97,186.5
PROD_0591,519.88,641.46,99,3,1.3,1801.73,808.23
PROD_0592,161.87,173.7,14,11,2.2,668.94,253.59
PROD_0593,289.62,402.69,66,7,3.2,1927.02,448.69
PROD_0594,719.49,846.14,29,12,2.1,1634.17,1121.01
PROD_0595,389.69,474.35,4,11,1.9,1682.49,540.34
PROD_0596,540.7,634.96,26,12,3.1,79.59,715.94
PROD_0597,154.41,199.02,12,11,1.7,1910.77,209.69
PROD_0598,169.99,217.88,2,8,4.2,1567.28,238.09
PROD_0599,51.88,67.46,17,3,2.9,1547.54,66.23
PROD_0600,151.77,173.6,35,2,3.3,208.97,201.81
PROD_0601,237.3,275.38,10,12,1.6,503.51,334.85
PROD_0602,158.07,172.9,86,6,2.3,1926.41,234.08
PROD_0603,89.19,114.11,43,4,2.6,1026.32,134.77
PROD_0604,114.1,121.39,21,8,4.2,825.82,157.46
PROD_0605,379.41,477.75,15,2,4.1,1687.88,221.21
PROD_0606,180.94,,35,4,1.9,220.31,236.75
PROD_0607,304.13,414.16,85,2,3.5,863.04,456.67
PROD_0608,412.67,498.15,85,2,2.0,782.62,553.36
PROD_0609,558.51,676.22,85,2,5.0,732.21,746.27
PROD_0610,50.66,54.56,60,1,4.8,650.0,78.62
PROD_0611,643.54,826.8,44,4,3.3,459.65,898.83
PROD_0612,509.76,681.78,96,2,3.8,387.18,759.82
PROD_0613,83.77,95.13,5,9,4.2,1298.79,112.11
PROD_0614,701.39,839.88,73,9,3.9,1842.82,994.07
PROD_0615,738.28,991.95,18,11,3.8,1042.26,1068.19
PROD_0616,67.64,91.79,21,11,4.8,631.05,89.56
PROD_0617,235.96,267.85,72,7,3.4,360.36,329.59
PROD_0618,648.84,806.31,98,6,3.5,1668.78,958.28
PROD_0619,603.64,674.49,74,12,4.4,1944.41,962.82
PROD_0620,163.93,177.97,51,3,3.7,730.85,235.74
PROD_0621,183.29,250.91,41,12,3.9,617.35,296.41
PROD_0622,308.97,413.15,24,7,1.9,1222.91,428.98
PROD_0623,397.93,523.68,24,1,2.5,1561.89,583.93
PROD_0624,502.24,535.92,96,9,1.6,938.04,724.64
PROD_0625,307.75,414.02,97,4,3.0,1278.64,463.4
PROD_0626,380.78,458.19,38,6,2.8,1447.27,471.26
PROD_0627,603.03,705.44,44,6,5.0,1923.15,794.71
PROD_0628,48.61,60.34,57,11,3.4,371.82,73.77
PROD_0629,216.9,234.68,59,3,4.1,1994.9,305.39
PROD_0630,576.41,757.88,34,4,2.3,814.71,819.62
PROD_0631,718.26,900.59,75,11,4.3,1460.24,1115.79
PROD_0632,419.11,467.43,95,10,3.5,1166.21,667.48
PROD_0633,435.05,485.46,82,3,3.8,999.0,671.46
PROD_0634,103.59,115.45,23,6,2.2,1411.25,128.42
PROD_0635,368.98,394.79,86,1,3.2,821.72,522.14
PROD_0636,435.44,546.8,43,8,3.5,295.91,616.34
PROD_0637,209.13,281.09,82,8,3.4,1003.34,295.85
PROD_0638,230.01,242.92,40,9,4.7,1067.74,294.68
PROD_0639,314.28,335.39,47,6,4.6,443.71,455.07
PROD_0640,35.66,44.59,41,1,,1874.46,55.44
PROD_0641,271.22,362.58,47,3,3.7,493.58,398.78
PROD_0642,184.93,215.32,20,1,4.9,847.99,251.19
PROD_0643,275.45,322.93,77,5,4.3,352.11,392.99
PROD_0644,113.41,142.76,65,3,,1094.8,158.33
PROD_0645,714.61,818.93,68,2,2.7,649.89,985.26
PROD_0646,483.0,511.65,24,3,2.0,1004.08,650.49
PROD_0647,549.7,718.64,100,9,1.0,488.0,729.08
PROD_0648,635.55,806.5,36,11,1.8,154.86,994.8
PROD_0649,408.78,512.32,45,8,1.0,1569.49,595.66
PROD_0650,87.8,114.98,2,3,3.9,1300.12,120.31
PROD_0651,438.94,564.63,28,11,2.7,714.44,692.59
PROD_0652,477.74,536.05,26,2,2.3,142.61,592.79
PROD_0653,601.44,705.71,23,5,4.0,1737.87,736.72
PROD_0654,356.69,390.27,79,12,4.3,381.1,574.76
PROD_0655,119.51,130.92,36,12,4.9,1864.95,196.67
PROD_0656,241.35,310.53,91,12,3.6,983.26,379.52
PROD_0657,303.2,409.48,6,1,2.8,713.75,354.98
PROD_0658,523.82,726.51,35,4,2.2,1496.43,739.19
PROD_0659,465.21,590.78,38,8,1.9,1759.84,587.01
PROD_0660,297.76,331.83,35,1,1.9,772.89,392.53
PROD_0661,789.48,858.15,100,5,2.6,844.32,1093.05
PROD_0662,492.5,657.25,74,12,5.0,894.66,809.05
PROD_0663,205.04,256.82,94,4,1.0,1848.53,294.34
PROD_0664,99.39,125.87,53,6,1.8,1400.5,148.83
PROD_0665,139.23,184.27,38,7,1.8,532.91,178.85
PROD_0666,211.85,274.58,93,9,3.9,410.75,299.78
PROD_0667,145.33,195.04,59,1,2.4,499.22,222.35
PROD_0668,165.52,177.06,43,11,2.8,563.95,228.88
PROD_0669,242.37,317.91,4,10,1.6,498.86,317.22
PROD_0670,155.23,209.22,5,4,2.6,1334.09,202.18
PROD_0671,719.48,827.5,68,6,1.4,276.07,1039.72
PROD_0672,82.58,105.22,100,10,3.1,805.35,113.46
PROD_0673,429.12,497.76,45,7,1.4,1268.85,571.76
PROD_0674,340.11,471.15,80,7,4.2,617.18,502.46
PROD_0675,786.26,834.77,25,8,3.3,177.29,990.97
PROD_0676,107.39,134.55,78,10,3.9,209.56,135.89
PROD_0677,330.33,366.09,11,8,2.7,295.64,448.2
PROD_0678,776.19,1008.48,29,8,2.5,1679.89,1052.72
PROD_0679,695.1,772.64,34,8,1.4,1332.83,434.01
PROD_0680,657.32,744.33,86,12,3.1,175.82,1025.31
PROD_0681,221.16,270.49,14,8,3.1,812.58,324.37
PROD_0682,153.29,210.04,24,6,2.9,593.24,185.92
PROD_0683,541.54,608.75,59,9,4.0,1177.18,769.38
PROD_0684,744.91,819.77,39,3,,1069.47,1110.45
PROD_0685,454.28,597.66,26,6,4.0,988.19,555.56
PROD_0686,465.86,570.78,43,5,1.6,663.3,566.72
PROD_0687,238.38,326.38,36,8,3.5,318.71,313.99
PROD_0688,620.2,683.04,39,4,1.3,1497.63,2611.95
PROD_0689,165.89,211.69,61,4,3.8,1765.72,224.22
PROD_0690,272.47,308.3,16,10,2.5,1891.09,396.77
PROD_0691,351.84,388.74,59,11,1.5,164.31,527.91
PROD_0692,415.94,536.22,96,10,4.4,1492.82,591.33
PROD_0693,209.08,262.98,6,5,3.5,1466.68,274.79
PROD_0694,109.57,144.0,98,11,2.4,1896.86,185.95
PROD_0695,496.28,574.85,56,6,1.1,543.18,636.36
PROD_0696,245.13,295.82,8,11,,1497.25,350.95
PROD_0697,473.37,564.21,94,4,4.7,156.52,707.32
PROD_0698,140.4,195.78,27,2,3.4,1280.93,167.5
PROD_0699,395.29,455.49,71,12,4.9,734.15,549.56
PROD_0700,435.42,502.12,27,12,1.5,1549.37,572.28
PROD_0701,60.42,70.94,89,2,3.3,1733.44,82.35
PROD_0702,282.55,352.51,46,12,4.2,761.4,376.21
PROD_0703,124.84,142.11,41,3,3.1,1074.89,178.73
PROD_0704,69.43,95.15,79,2,1.4,278.94,108.61
PROD_0705,792.17,905.44,25,1,3.3,862.97,960.29
PROD_0706,271.44,370.11,86,8,3.4,753.56,384.07
PROD_0707,651.7,707.89,18,12,3.9,407.09,851.6
PROD_0708,218.62,279.79,12,5,4.0,1794.23,271.37
PROD_0709,551.57,754.24,87,10,4.1,338.77,752.17
PROD_0710,612.98,679.83,51,1,3.7,1289.69,837.83
PROD_0711,484.6,673.07,39,9,1.9,1785.78,732.87
PROD_0712,387.83,468.7,89,8,2.6,1828.34,543.55
PROD_0713,341.24,471.25,10,4,4.1,1596.82,469.6
PROD_0714,292.12,375.92,94,8,4.8,393.48,389.91
PROD_0715,745.03,860.93,74,12,1.3,1643.99,1022.05
PROD_0716,667.88,745.29,98,10,3.1,589.3,1066.23
PROD_0717,772.72,893.5,77,7,2.3,1848.68,1013.16
PROD_0718,116.95,126.61,54,11,1.9,1432.72,79.38
PROD_0719,590.08,649.29,29,11,3.0,1581.27,815.63
PROD_0720,751.91,817.04,41,7,3.4,215.81,1032.35
PROD_0721,161.36,193.32,9,1,1.0,1186.39,237.04
PROD_0722,71.87,95.47,63,6,4.1,1651.23,95.36
PROD_0723,598.07,657.57,77,4,4.3,1730.1,854.29
PROD_0724,468.09,512.84,37,10,4.9,105.83,1760.72
PROD_0725,676.63,862.83,14,10,1.7,1881.36,814.02
PROD_0726,129.02,144.38,73,10,3.4,134.51,189.45
PROD_0727,640.31,694.2,72,11,2.7,1248.31,869.77
PROD_0728,177.27,196.48,39,12,2.3,1402.11,251.97
PROD_0729,147.65,202.77,40,2,3.3,259.32,183.0
PROD_0730,148.13,198.12,54,10,4.1,143.62,227.29
PROD_0731,655.37,769.35,3,7,1.1,1580.58,801.13
PROD_0732,538.85,689.48,55,9,4.9,800.11,681.05
PROD_0733,427.99,529.87,33,5,4.2,258.87,589.24
PROD_0734,299.89,385.95,96,8,4.0,1537.2,433.65
PROD_0735,704.22,907.69,71,5,4.0,1705.87,1015.36
PROD_0736,326.11,414.17,19,7,2.6,1195.4,391.4
PROD_0737,656.95,750.98,34,7,4.0,364.41,928.05
PROD_0738,362.53,385.6,78,9,2.5,79.68,528.59
PROD_0739,314.02,379.79,50,3,4.6,1416.56,423.29
PROD_0740,380.89,518.71,47,1,1.7,1122.77,482.81
PROD_0741,255.07,318.67,46,2,2.2,1319.05,354.03
PROD_0742,603.14,809.01,56,12,3.2,1635.71,968.22
PROD_0743,412.12,575.76,57,6,2.3,896.74,525.51
PROD_0744,201.13,222.7,83,10,2.7,292.81,257.69
PROD_0745,721.67,932.48,51,10,3.0,1882.97,967.6
PROD_0746,319.44,410.79,54,12,4.4,1113.26,501.82
PROD_0747,443.97,618.45,90,9,3.1,1249.82,700.26
PROD_0748,727.05,1014.2,81,3,2.4,1870.15,891.29
PROD_0749,506.91,654.08,28,10,2.0,1866.59,652.32
PROD_0750,111.18,,19,2,2.6,1165.58,135.15
PROD_0751,753.07,1001.2,27,11,3.1,630.34,1040.22
PROD_0752,509.61,554.18,48,1,4.0,1994.37,713.99
PROD_0753,281.23,372.13,19,2,1.5,1377.59,407.67
PROD_0754,128.63,176.04,97,3,1.9,846.45,167.77
PROD_0755,639.34,756.97,51,7,2.5,1141.68,956.05
PROD_0756,503.66,640.01,7,2,,860.88,635.26
PROD_0757,436.1,523.56,29,5,2.6,1782.2,641.08
PROD_0758,717.24,862.99,43,2,4.2,990.87,1004.64
PROD_0759,635.11,735.85,69,7,2.3,1655.88,842.83
PROD_0760,138.31,182.11,94,10,3.0,1688.34,225.48
PROD_0761,263.14,362.52,58,8,3.5,1657.45,341.87
PROD_0762,213.82,294.92,8,8,1.9,1458.27,291.06
PROD_0763,600.28,667.01,42,8,3.9,1717.01,920.35
PROD_0764,46.16,62.59,76,10,3.2,805.1,58.95
PROD_0765,464.51,607.63,42,9,2.8,273.59,649.91
PROD_0766,614.72,699.85,13,1,4.2,1692.79,891.88
PROD_0767,703.88,755.65,26,12,2.0,1021.43,1121.84
PROD_0768,286.82,328.07,18,1,4.5,298.38,402.79
PROD_0769,660.58,904.52,42,10,3.2,274.86,839.38
PROD_0770,106.29,135.16,51,2,3.4,360.52,151.16
PROD_0771,680.23,885.91,84,11,4.5,1514.4,1091.53
PROD_0772,119.44,136.16,16,6,4.3,1436.17,169.25
PROD_0773,329.88,429.44,3,1,3.4,447.45,453.72
PROD_0774,641.89,680.3,91,5,,1701.5,850.89
PROD_0775,136.94,161.77,79,5,2.7,598.52,175.89
PROD_0776,198.82,252.37,98,4,3.2,1596.32,299.78
PROD_0777,583.36,642.35,45,11,1.2,1003.17,945.24
PROD_0778,581.63,778.25,22,5,1.4,1476.52,781.22
PROD_0779,520.1,588.88,23,12,4.3,793.71,823.49
PROD_0780,561.28,717.48,59,1,1.2,726.92,862.56
PROD_0781,443.33,528.36,62,11,1.7,1690.65,722.45
PROD_0782,216.4,272.37,68,11,4.2,118.84,353.44
PROD_0783,289.64,315.02,54,6,1.0,1950.74,426.21
PROD_0784,161.65,170.69,57,7,2.1,1313.95,237.1
PROD_0785,728.59,996.97,23,8,3.3,893.34,1034.34
PROD_0786,475.05,543.63,60,2,3.4,1274.71,606.21
PROD_0787,332.66,444.73,73,7,4.1,289.34,443.57
PROD_0788,380.36,532.42,88,6,3.0,1052.4,518.5
PROD_0789,758.88,852.98,85,9,3.0,1970.94,989.28
PROD_0790,139.61,159.55,55,8,3.9,508.78,180.42
PROD_0791,477.26,611.85,80,11,3.0,1458.44,783.98
PROD_0792,414.59,575.42,63,4,3.4,898.19,588.17
PROD_0793,496.93,681.07,56,9,4.6,1322.29,677.31
PROD_0794,34.13,41.84,55,1,2.6,449.53,50.27
PROD_0795,700.26,930.14,25,11,2.5,967.41,1008.58
PROD_0796,747.05,819.9,26,6,1.0,1961.18,941.24
PROD_0797,460.8,641.49,49,8,3.5,430.81,678.55
PROD_0798,563.39,781.71,63,11,1.1,1291.07,822.51
PROD_0799,739.55,818.91,45,11,3.0,1172.42,1128.73
PROD_0800,571.65,660.14,73,4,4.2,1151.85,809.12
PROD_0801,138.98,150.8,79,2,3.2,1249.49,201.37
PROD_0802,469.5,537.63,39,11,2.1,1029.36,742.49
PROD_0803,493.24,658.76,97,2,4.1,83.01,646.72
PROD_0804,350.82,414.82,65,10,2.1,1805.19,543.14
PROD_0805,594.43,642.54,69,1,3.9,1662.61,774.98
PROD_0806,748.81,875.94,56,5,3.4,389.63,1022.21
PROD_0807,741.94,1033.89,9,6,1.7,855.88,1082.34
PROD_0808,371.65,,70,4,4.6,1552.57,585.31
PROD_0809,108.33,129.52,28,4,1.8,1961.12,135.24
PROD_0810,788.18,873.53,45,5,5.0,1904.72,1023.02
PROD_0811,674.34,940.81,26,5,1.0,1803.75,936.82
PROD_0812,117.24,156.78,28,9,2.1,358.83,140.57
PROD_0813,738.26,847.9,40,8,1.8,1833.23,1019.93
PROD_0814,698.52,750.58,15,9,1.1,1762.97,998.18
PROD_0815,424.69,454.35,6,3,3.9,785.05,575.72
PROD_0816,481.19,525.53,27,3,3.8,819.32,625.1
PROD_0817,331.22,415.11,38,1,4.2,946.82,465.29
PROD_0818,62.71,86.24,68,10,2.0,1329.54,95.51
PROD_0819,281.45,344.46,75,6,2.8,558.63,417.11
PROD_0820,646.23,869.19,85,4,3.6,94.75,955.56
PROD_0821,23.61,28.48,64,11,2.8,325.4,33.88
PROD_0822,280.13,363.61,30,8,3.8,908.23,353.96
PROD_0823,330.57,431.78,82,2,3.5,599.91,450.68
PROD_0824,439.17,487.87,99,11,1.5,1540.81,669.39
PROD_0825,737.49,867.6,3,2,4.1,258.05,912.09
PROD_0826,290.15,369.38,62,7,3.9,1839.06,419.64
PROD_0827,290.62,312.35,12,5,3.6,1795.89,400.41
PROD_0828,595.25,700.34,91,1,1.6,1822.08,883.65
PROD_0829,372.73,461.13,30,7,2.1,1492.24,460.66
PROD_0830,195.19,273.01,85,7,2.6,258.65,286.93
PROD_0831,372.9,453.48,38,10,2.1,904.37,523.36
PROD_0832,129.87,173.45,85,6,1.9,306.24,163.01
PROD_0833,157.58,189.29,60,4,4.2,1976.01,116.38
PROD_0834,408.73,543.09,38,12,3.6,699.42,611.57
PROD_0835,346.76,436.36,15,8,3.3,1191.39,448.29
PROD_0836,733.58,997.89,18,12,,1569.82,989.74
PROD_0837,302.67,361.33,52,11,4.7,1845.2,407.43
PROD_0838,472.86,596.51,29,2,1.8,1523.32,606.45
PROD_0839,513.17,651.98,60,2,4.2,1365.28,781.42
PROD_0840,30.21,36.14,21,2,4.9,958.66,43.59
PROD_0841,537.56,591.59,17,3,3.9,1230.53,736.75
PROD_0842,158.87,172.01,18,6,5.0,233.62,596.35
PROD_0843,769.63,812.61,57,1,3.6,1773.65,1106.22
PROD_0844,135.96,184.32,37,11,1.9,1110.37,206.72
PROD_0845,343.41,389.0,60,2,1.8,128.26,437.2
PROD_0846,86.57,97.31,38,10,2.3,1843.81,121.34
PROD_0847,797.56,1042.9,12,2,1.0,1004.14,952.59
PROD_0848,411.71,478.41,75,12,3.7,1743.75,636.42
PROD_0849,484.4,594.42,84,1,2.1,1720.93,634.8
PROD_0850,72.32,80.05,73,3,4.3,1640.72,98.17
PROD_0851,604.97,838.43,1,10,2.4,169.74,696.7
PROD_0852,183.73,,58,7,2.9,531.78,245.58
PROD_0853,720.48,974.33,3,1,,1757.32,1041.23
PROD_0854,180.01,214.64,63,7,2.0,1803.03,247.38
PROD_0855,168.74,222.2,21,5,3.9,943.23,250.1
PROD_0856,48.51,53.38,23,9,4.0,908.08,68.03
PROD_0857,388.21,408.79,9,2,1.9,391.52,494.69
PROD_0858,460.58,486.82,83,1,3.0,1938.4,656.89
PROD_0859,71.25,89.44,55,9,2.4,465.62,107.98
PROD_0860,624.91,755.76,19,8,4.1,422.33,759.66
PROD_0861,373.57,459.97,62,10,3.5,1338.42,546.79
PROD_0862,429.02,451.6,87,6,2.9,523.55,632.79
PROD_0863,363.79,435.8,91,5,4.1,1880.6,1746.97
PROD_0864,332.6,432.81,91,8,1.9,71.27,433.24
PROD_0865,456.52,550.08,39,8,4.0,61.22,611.03
PROD_0866,141.09,184.3,100,5,4.5,1034.51,219.7
PROD_0867,161.9,183.2,76,12,4.5,1001.72,265.71
PROD_0868,692.19,923.8,27,7,4.1,368.56,1025.35
PROD_0869,757.97,951.97,46,1,2.6,1014.31,981.4
PROD_0870,311.18,349.7,34,4,4.9,852.74,417.01
PROD_0871,231.18,261.89,33,2,2.5,1786.14,285.93
PROD_0872,522.32,663.25,92,10,3.6,68.05,808.49
PROD_0873,338.81,454.17,95,3,1.6,1953.73,479.67
PROD_0874,39.8,47.58,96,12,4.9,1267.57,62.55
PROD_0875,141.8,161.71,50,1,3.8,346.09,214.26
PROD_0876,578.46,782.92,20,11,4.0,141.18,824.56
PROD_0877,533.96,685.74,40,11,1.3,1099.31,800.42
PROD_0878,41.13,49.64,99,2,4.1,508.04,56.34
PROD_0879,193.14,235.78,95,1,4.1,637.27,279.21
PROD_0880,200.24,224.57,58,8,3.7,528.01,300.4
PROD_0881,544.08,690.64,31,4,2.2,1317.84,751.43
PROD_0882,35.37,41.58,38,3,,1129.38,46.45
